Id,ActivityDateTime,Value_mean,Value_sum,Value_max,Value_min
1503960366,2016-03-16 07:00:00,11.766666666666667,706,32,10
1503960366,2016-03-16 08:00:00,19.0,1140,36,10
1503960366,2016-03-16 09:00:00,26.166666666666668,1570,80,10
1503960366,2016-03-16 10:00:00,15.333333333333334,920,40,10
1503960366,2016-03-16 11:00:00,21.866666666666667,1312,74,10
1503960366,2016-03-16 12:00:00,25.883333333333333,1553,91,10
1503960366,2016-03-16 13:00:00,16.433333333333334,986,40,10
1503960366,2016-03-16 14:00:00,12.666666666666666,760,38,10
1503960366,2016-03-16 15:00:00,17.933333333333334,1076,68,10
1503960366,2016-03-16 16:00:00,21.466666666666665,1288,66,12
1503960366,2016-03-16 17:00:00,25.433333333333334,1526,78,10
1503960366,2016-03-16 18:00:00,34.78333333333333,2087,90,10
1503960366,2016-03-16 19:00:00,12.366666666666667,742,34,10
1503960366,2016-03-16 20:00:00,14.966666666666667,898,76,10
1503960366,2016-03-16 21:00:00,30.5,1830,76,10
1503960366,2016-03-16 22:00:00,16.2,972,34,10
1503960366,2016-03-16 23:00:00,17.066666666666666,1024,52,10
1503960366,2016-03-17 00:00:00,14.6,876,58,10
1503960366,2016-03-17 01:00:00,10.533333333333333,632,30,10
1503960366,2016-03-17 02:00:00,10.333333333333334,620,26,10
1503960366,2016-03-17 03:00:00,10.0,600,10,10
1503960366,2016-03-17 04:00:00,10.033333333333333,602,12,10
1503960366,2016-03-17 05:00:00,10.0,600,10,10
1503960366,2016-03-17 06:00:00,10.166666666666666,610,12,10
1503960366,2016-03-17 07:00:00,10.4,624,24,10
1503960366,2016-03-17 08:00:00,14.1,846,38,10
1503960366,2016-03-17 09:00:00,26.1,1566,82,10
1503960366,2016-03-17 10:00:00,14.433333333333334,866,34,10
1503960366,2016-03-17 11:00:00,30.866666666666667,1852,93,12
1503960366,2016-03-17 12:00:00,14.566666666666666,874,30,10
1503960366,2016-03-17 13:00:00,23.716666666666665,1423,90,10
1503960366,2016-03-17 14:00:00,24.883333333333333,1493,89,10
1503960366,2016-03-17 15:00:00,17.9,1074,56,12
1503960366,2016-03-17 16:00:00,19.7,1182,52,10
1503960366,2016-03-17 17:00:00,13.7,822,40,10
1503960366,2016-03-17 18:00:00,15.833333333333334,950,76,10
1503960366,2016-03-17 19:00:00,33.03333333333333,1982,95,10
1503960366,2016-03-17 20:00:00,15.666666666666666,940,28,10
1503960366,2016-03-17 21:00:00,30.533333333333335,1832,78,10
1503960366,2016-03-17 22:00:00,20.333333333333332,1220,38,10
1503960366,2016-03-17 23:00:00,24.7,1482,72,10
1503960366,2016-03-18 00:00:00,15.9,954,74,10
1503960366,2016-03-18 01:00:00,12.033333333333333,722,36,10
1503960366,2016-03-18 02:00:00,10.0,600,10,10
1503960366,2016-03-18 03:00:00,10.033333333333333,602,12,10
1503960366,2016-03-18 04:00:00,10.033333333333333,602,12,10
1503960366,2016-03-18 05:00:00,10.266666666666667,616,24,10
1503960366,2016-03-18 06:00:00,10.6,636,28,10
1503960366,2016-03-18 07:00:00,10.166666666666666,610,12,10
1503960366,2016-03-18 08:00:00,13.9,834,40,10
1503960366,2016-03-18 09:00:00,30.766666666666666,1846,78,10
1503960366,2016-03-18 10:00:00,15.2,912,42,10
